{'level': 'INFO', 'status': 200, 'path': '/api/notifications/check/', 'method': 'GET', 'duration': '287ms', 'timestamp': '2025-02-02 18:28:25', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '810ms', 'timestamp': '2025-02-02 18:29:25', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '810ms', 'timestamp': '2025-02-02 18:29:25', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '107ms', 'timestamp': '2025-02-02 18:29:48', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '123ms', 'timestamp': '2025-02-02 18:29:48', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '969ms', 'timestamp': '2025-02-02 18:29:52', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '969ms', 'timestamp': '2025-02-02 18:29:52', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '297ms', 'timestamp': '2025-02-02 18:30:05', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '302ms', 'timestamp': '2025-02-02 18:30:05', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '400ms', 'timestamp': '2025-02-02 18:30:28', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '407ms', 'timestamp': '2025-02-02 18:30:28', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '108ms', 'timestamp': '2025-02-02 18:31:09', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '108ms', 'timestamp': '2025-02-02 18:31:09', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
{'level': 'INFO', 'status': 200, 'path': '/api/jobs/4195f8e8-db12-4fc5-bf8d-1750462e0ece/', 'method': 'GET', 'duration': '154ms', 'timestamp': '2025-02-02 18:31:20', 'status_message': 'OK', 'user_id': 2, 'host': '127.0.0.1:8000', 'ip_addr': '127.0.0.1', 'service_name': 'DOKOOLA-FRONTEND', 'user_agent': 'Unknown device/Unknown'}
